"Id","Dx","Hx","Ht"
"Tree_1",17.3,0.5,15
"Tree_1",16.5,1.3,15
"Tree_1",15.7,1.5,15
"Tree_1",14.8,2.5,15
"Tree_1",14,3.5,15
"Tree_1",12.6,4.5,15
"Tree_1",12,5.5,15
"Tree_1",10.7,6.5,15
"Tree_1",9.6,7.5,15
"Tree_1",8.5,8.5,15
"Tree_1",7.3,9.5,15
"Tree_1",6.9,10.5,15
"Tree_1",0,15,15
"Tree_2",21.1,0.5,16.4
"Tree_2",20.3,1.3,16.4
"Tree_2",19.3,1.5,16.4
"Tree_2",18.3,2.5,16.4
"Tree_2",17.3,3.5,16.4
"Tree_2",16.4,4.5,16.4
"Tree_2",14.8,5.5,16.4
"Tree_2",13.9,6.5,16.4
"Tree_2",12.3,7.5,16.4
"Tree_2",11.6,8.5,16.4
"Tree_2",10,9.5,16.4
"Tree_2",9.3,10.5,16.4
"Tree_2",8.5,11.5,16.4
"Tree_2",0,16.4,16.4
"Tree_3",19.1,0.5,16.5
"Tree_3",18.4,1.3,16.5
"Tree_3",17.5,1.5,16.5
"Tree_3",17.1,2.5,16.5
"Tree_3",16.9,3.5,16.5
"Tree_3",15.5,4.5,16.5
"Tree_3",14.8,5.5,16.5
"Tree_3",13.7,6.5,16.5
"Tree_3",13.1,7.5,16.5
"Tree_3",11.5,8.5,16.5
"Tree_3",10.5,9.5,16.5
"Tree_3",9.5,10.5,16.5
"Tree_3",7.9,11.5,16.5
"Tree_3",6.8,12.5,16.5
"Tree_3",0,16.5,16.5
"Tree_4",21.5,0.5,17.2
"Tree_4",20.7,1.3,17.2
"Tree_4",19.8,1.5,17.2
"Tree_4",18.6,2.5,17.2
"Tree_4",17.8,3.5,17.2
"Tree_4",16.5,4.5,17.2
"Tree_4",15.3,5.5,17.2
"Tree_4",14.3,6.5,17.2
"Tree_4",13.3,7.5,17.2
"Tree_4",12.5,8.5,17.2
"Tree_4",11.2,9.5,17.2
"Tree_4",10.4,10.5,17.2
"Tree_4",9.1,11.5,17.2
"Tree_4",8.3,12.5,17.2
"Tree_4",7,13.5,17.2
"Tree_4",5.6,14.5,17.2
"Tree_4",0,17.2,17.2
"Tree_5",29.6,0.5,15.8
"Tree_5",28.9,1.3,15.8
"Tree_5",26.5,1.5,15.8
"Tree_5",25.6,2.5,15.8
"Tree_5",24.1,3.5,15.8
"Tree_5",23.1,4.5,15.8
"Tree_5",21.5,5.5,15.8
"Tree_5",19.9,6.5,15.8
"Tree_5",17.9,7.5,15.8
"Tree_5",15.9,8.5,15.8
"Tree_5",14.1,9.5,15.8
"Tree_5",12.2,10.5,15.8
"Tree_5",10.9,11.5,15.8
"Tree_5",8.4,12.5,15.8
"Tree_5",6.4,13.5,15.8
"Tree_5",0,15.8,15.8
"Tree_6",39.4,0.5,21.6
"Tree_6",39.3,1.3,21.6
"Tree_6",38.3,1.5,21.6
"Tree_6",36.7,2.5,21.6
"Tree_6",35.8,3.5,21.6
"Tree_6",34.3,4.5,21.6
"Tree_6",32.9,5.5,21.6
"Tree_6",31.6,6.5,21.6
"Tree_6",30.3,7.5,21.6
"Tree_6",29.3,8.5,21.6
"Tree_6",28.2,9.5,21.6
"Tree_6",26.2,10.5,21.6
"Tree_6",24.7,11.5,21.6
"Tree_6",22.4,12.5,21.6
"Tree_6",21.4,13.5,21.6
"Tree_6",19.5,14.5,21.6
"Tree_6",18.2,15.5,21.6
"Tree_6",16.2,16.5,21.6
"Tree_6",14.7,17.5,21.6
"Tree_6",12.4,18.5,21.6
"Tree_6",9.2,19.5,21.6
"Tree_6",0,21.6,21.6
"Tree_7",21.4,0.5,15.2
"Tree_7",20.9,1.3,15.2
"Tree_7",20.2,1.5,15.2
"Tree_7",18.7,2.5,15.2
"Tree_7",17.9,3.5,15.2
"Tree_7",16.3,4.5,15.2
"Tree_7",15.6,5.5,15.2
"Tree_7",14.3,6.5,15.2
"Tree_7",12.4,7.5,15.2
"Tree_7",10.9,8.5,15.2
"Tree_7",9.8,9.5,15.2
"Tree_7",9,10.5,15.2
"Tree_7",7.8,11.5,15.2
"Tree_7",5,12.5,15.2
"Tree_7",0,15.2,15.2
"Tree_8",26.2,0.5,18
"Tree_8",26,1.3,18
"Tree_8",24,1.5,18
"Tree_8",23.7,2.5,18
"Tree_8",23,3.5,18
"Tree_8",21.2,4.5,18
"Tree_8",20.1,5.5,18
"Tree_8",18.6,6.5,18
"Tree_8",18.2,7.5,18
"Tree_8",16.7,8.5,18
"Tree_8",15.4,9.5,18
"Tree_8",15,10.5,18
"Tree_8",14.3,11.5,18
"Tree_8",12.1,12.5,18
"Tree_8",11.1,13.5,18
"Tree_8",9.6,14.5,18
"Tree_8",7.8,15.5,18
"Tree_8",0,18,18
"Tree_9",27.7,0.5,17
"Tree_9",26.6,1.3,17
"Tree_9",24.5,1.5,17
"Tree_9",23.5,2.5,17
"Tree_9",23.5,3.5,17
"Tree_9",22.3,4.5,17
"Tree_9",22.2,5.5,17
"Tree_9",21.2,6.5,17
"Tree_9",19.5,7.5,17
"Tree_9",18.6,8.5,17
"Tree_9",15.2,9.5,17
"Tree_9",14.4,10.5,17
"Tree_9",13.6,11.5,17
"Tree_9",12.8,12.5,17
"Tree_9",9.3,13.5,17
"Tree_9",0,17,17
"Tree_10",27.4,0.5,19.6
"Tree_10",26.3,1.3,19.6
"Tree_10",24.3,1.5,19.6
"Tree_10",22.9,2.5,19.6
"Tree_10",21.5,3.5,19.6
"Tree_10",20.9,4.5,19.6
"Tree_10",19.4,5.5,19.6
"Tree_10",17.4,6.5,19.6
"Tree_10",16.1,7.5,19.6
"Tree_10",13.7,8.5,19.6
"Tree_10",11.9,9.5,19.6
"Tree_10",11.6,10.5,19.6
"Tree_10",10.2,11.5,19.6
"Tree_10",9.4,12.5,19.6
"Tree_10",8.6,13.5,19.6
"Tree_10",0,19.6,19.6
"Tree_11",27.4,0.5,17.2
"Tree_11",27.1,1.3,17.2
"Tree_11",26.6,1.5,17.2
"Tree_11",25.4,2.5,17.2
"Tree_11",24.4,3.5,17.2
"Tree_11",23.4,4.5,17.2
"Tree_11",22.5,5.5,17.2
"Tree_11",21.1,6.5,17.2
"Tree_11",20.4,7.5,17.2
"Tree_11",18.6,8.5,17.2
"Tree_11",17.4,9.5,17.2
"Tree_11",16.4,10.5,17.2
"Tree_11",15.4,11.5,17.2
"Tree_11",13.7,12.5,17.2
"Tree_11",12.1,13.5,17.2
"Tree_11",9.8,14.5,17.2
"Tree_11",6.7,15.5,17.2
"Tree_11",0,17.2,17.2
"Tree_12",24.6,0.5,16.7
"Tree_12",23.3,1.3,16.7
"Tree_12",22.3,1.5,16.7
"Tree_12",21.9,2.5,16.7
"Tree_12",21,3.5,16.7
"Tree_12",19.6,4.5,16.7
"Tree_12",18.9,5.5,16.7
"Tree_12",18.8,6.5,16.7
"Tree_12",16.7,7.5,16.7
"Tree_12",15.8,8.5,16.7
"Tree_12",14.2,9.5,16.7
"Tree_12",12.7,10.5,16.7
"Tree_12",11.2,11.5,16.7
"Tree_12",9.6,12.5,16.7
"Tree_12",7.5,13.5,16.7
"Tree_12",0,16.7,16.7
"Tree_13",25.81,0.5,14.4
"Tree_13",25,1.3,14.4
"Tree_13",23.5,1.5,14.4
"Tree_13",22.3,2.5,14.4
"Tree_13",20.7,3.5,14.4
"Tree_13",19.2,4.5,14.4
"Tree_13",17.3,5.5,14.4
"Tree_13",16,6.5,14.4
"Tree_13",14.8,7.5,14.4
"Tree_13",13.7,8.5,14.4
"Tree_13",12,9.5,14.4
"Tree_13",9.7,10.5,14.4
"Tree_13",8,11.5,14.4
"Tree_13",6.2,12.5,14.4
"Tree_13",0,14.4,14.4
"Tree_14",15.6,0.5,12.9
"Tree_14",15,1.3,12.9
"Tree_14",13.6,1.5,12.9
"Tree_14",13.3,2.5,12.9
"Tree_14",12,3.5,12.9
"Tree_14",11.3,4.5,12.9
"Tree_14",10.2,5.5,12.9
"Tree_14",9.1,6.5,12.9
"Tree_14",8.6,7.5,12.9
"Tree_14",7.1,8.5,12.9
"Tree_14",5.6,9.5,12.9
"Tree_14",0,12.9,12.9
"Tree_15",13.7,0.5,12.2
"Tree_15",13.5,1.3,12.2
"Tree_15",12.9,1.5,12.2
"Tree_15",11.5,2.5,12.2
"Tree_15",10.8,3.5,12.2
"Tree_15",10.2,4.5,12.2
"Tree_15",9.1,5.5,12.2
"Tree_15",8,6.5,12.2
"Tree_15",7,7.5,12.2
"Tree_15",5.9,8.5,12.2
"Tree_15",0,12.2,12.2
"Tree_16",32.4,0.5,14.9
"Tree_16",31.7,1.3,14.9
"Tree_16",30,1.5,14.9
"Tree_16",29,2.5,14.9
"Tree_16",27.6,3.5,14.9
"Tree_16",26.4,4.5,14.9
"Tree_16",24.7,5.5,14.9
"Tree_16",23.2,6.5,14.9
"Tree_16",22.3,7.5,14.9
"Tree_16",21,8.5,14.9
"Tree_16",19.3,9.5,14.9
"Tree_16",17.4,10.5,14.9
"Tree_16",15.5,11.5,14.9
"Tree_16",0,14.9,14.9
"Tree_17",31.2,0.5,16.3
"Tree_17",30.8,1.3,16.3
"Tree_17",28.9,1.5,16.3
"Tree_17",27.3,2.5,16.3
"Tree_17",27,3.5,16.3
"Tree_17",26.4,4.5,16.3
"Tree_17",25.4,5.5,16.3
"Tree_17",24,6.5,16.3
"Tree_17",22.7,7.5,16.3
"Tree_17",21.5,8.5,16.3
"Tree_17",19.9,9.5,16.3
"Tree_17",18.1,10.5,16.3
"Tree_17",17.1,11.5,16.3
"Tree_17",0,16.3,16.3
"Tree_18",25.9,0.5,19.7
"Tree_18",25.8,1.3,19.7
"Tree_18",25.6,1.5,19.7
"Tree_18",23.9,2.5,19.7
"Tree_18",23.1,3.5,19.7
"Tree_18",22.4,4.5,19.7
"Tree_18",21.1,5.5,19.7
"Tree_18",20.5,6.5,19.7
"Tree_18",20,7.5,19.7
"Tree_18",19,8.5,19.7
"Tree_18",18,9.5,19.7
"Tree_18",17.6,10.5,19.7
"Tree_18",15.4,11.5,19.7
"Tree_18",14.5,12.5,19.7
"Tree_18",12.9,13.5,19.7
"Tree_18",12.5,14.5,19.7
"Tree_18",10.1,15.5,19.7
"Tree_18",7.4,16.5,19.7
"Tree_18",0,19.7,19.7
"Tree_19",27.9,0.5,19.5
"Tree_19",27.8,1.3,19.5
"Tree_19",26.4,1.5,19.5
"Tree_19",24,2.5,19.5
"Tree_19",23.4,3.5,19.5
"Tree_19",21.8,4.5,19.5
"Tree_19",19.9,5.5,19.5
"Tree_19",19.1,6.5,19.5
"Tree_19",18,7.5,19.5
"Tree_19",16.7,8.5,19.5
"Tree_19",15.6,9.5,19.5
"Tree_19",13.3,10.5,19.5
"Tree_19",12.5,11.5,19.5
"Tree_19",11.5,12.5,19.5
"Tree_19",10.6,13.5,19.5
"Tree_19",8.3,14.5,19.5
"Tree_19",7.1,15.5,19.5
"Tree_19",0,19.5,19.5
"Tree_20",34.7,0.5,19.2
"Tree_20",33.9,1.3,19.2
"Tree_20",30.3,1.5,19.2
"Tree_20",27.9,2.5,19.2
"Tree_20",25.8,3.5,19.2
"Tree_20",24.4,4.5,19.2
"Tree_20",23.1,5.5,19.2
"Tree_20",23,6.5,19.2
"Tree_20",22,7.5,19.2
"Tree_20",21.6,8.5,19.2
"Tree_20",19,9.5,19.2
"Tree_20",17.5,10.5,19.2
"Tree_20",16.7,11.5,19.2
"Tree_20",15.9,12.5,19.2
"Tree_20",14.4,13.5,19.2
"Tree_20",10.3,14.5,19.2
"Tree_20",7.4,15.5,19.2
"Tree_20",0,19.2,19.2
"Tree_21",23.9,0.5,19.8
"Tree_21",23.8,1.3,19.8
"Tree_21",22.9,1.5,19.8
"Tree_21",22.6,2.5,19.8
"Tree_21",21.8,3.5,19.8
"Tree_21",20.1,4.5,19.8
"Tree_21",18.6,5.5,19.8
"Tree_21",17.2,6.5,19.8
"Tree_21",16.8,7.5,19.8
"Tree_21",16.1,8.5,19.8
"Tree_21",14.7,9.5,19.8
"Tree_21",13,10.5,19.8
"Tree_21",11.7,11.5,19.8
"Tree_21",11,12.5,19.8
"Tree_21",10.2,13.5,19.8
"Tree_21",8.7,14.5,19.8
"Tree_21",7.1,15.5,19.8
"Tree_21",0,19.8,19.8
"Tree_22",28.4,0.5,21.5
"Tree_22",27.7,1.3,21.5
"Tree_22",26.9,1.5,21.5
"Tree_22",23.6,2.5,21.5
"Tree_22",23.6,3.5,21.5
"Tree_22",20.4,4.5,21.5
"Tree_22",19.9,5.5,21.5
"Tree_22",18.1,6.5,21.5
"Tree_22",17.7,7.5,21.5
"Tree_22",17.3,8.5,21.5
"Tree_22",17,9.5,21.5
"Tree_22",16.6,10.5,21.5
"Tree_22",15.6,11.5,21.5
"Tree_22",14.5,12.5,21.5
"Tree_22",13.5,13.5,21.5
"Tree_22",12.3,14.5,21.5
"Tree_22",10.4,15.5,21.5
"Tree_22",9.2,16.5,21.5
"Tree_22",0,21.5,21.5
"Tree_23",27.2,0.5,21.6
"Tree_23",26.1,1.3,21.6
"Tree_23",25,1.5,21.6
"Tree_23",23.8,2.5,21.6
"Tree_23",21.7,3.5,21.6
"Tree_23",21.6,4.5,21.6
"Tree_23",20.6,5.5,21.6
"Tree_23",19.6,6.5,21.6
"Tree_23",17.7,7.5,21.6
"Tree_23",16.8,8.5,21.6
"Tree_23",15.9,9.5,21.6
"Tree_23",14.1,10.5,21.6
"Tree_23",13.3,11.5,21.6
"Tree_23",12.4,12.5,21.6
"Tree_23",11.6,13.5,21.6
"Tree_23",10.7,14.5,21.6
"Tree_23",9.9,15.5,21.6
"Tree_23",0,21.6,21.6
"Tree_24",40.8,0.5,21.8
"Tree_24",36.2,1.3,21.8
"Tree_24",35.1,1.5,21.8
"Tree_24",33.8,2.5,21.8
"Tree_24",31.7,3.5,21.8
"Tree_24",29.8,4.5,21.8
"Tree_24",28.8,5.5,21.8
"Tree_24",25.5,6.5,21.8
"Tree_24",24.6,7.5,21.8
"Tree_24",23,8.5,21.8
"Tree_24",22.3,9.5,21.8
"Tree_24",21.6,10.5,21.8
"Tree_24",19.4,11.5,21.8
"Tree_24",18.8,12.5,21.8
"Tree_24",15.8,13.5,21.8
"Tree_24",13.7,14.5,21.8
"Tree_24",12.3,15.5,21.8
"Tree_24",11.7,16.5,21.8
"Tree_24",10.2,17.5,21.8
"Tree_24",8.7,18.5,21.8
"Tree_24",0,21.8,21.8
"Tree_25",24.7,0.5,17.3
"Tree_25",24.4,1.3,17.3
"Tree_25",23,1.5,17.3
"Tree_25",21.4,2.5,17.3
"Tree_25",19.8,3.5,17.3
"Tree_25",18.3,4.5,17.3
"Tree_25",17.5,5.5,17.3
"Tree_25",16.5,6.5,17.3
"Tree_25",15.6,7.5,17.3
"Tree_25",14.5,8.5,17.3
"Tree_25",13.1,9.5,17.3
"Tree_25",11.3,10.5,17.3
"Tree_25",10.4,11.5,17.3
"Tree_25",8.9,12.5,17.3
"Tree_25",7.5,13.5,17.3
"Tree_25",6.4,14.5,17.3
"Tree_25",5.2,15.5,17.3
"Tree_25",0,17.3,17.3
"Tree_26",43.1,0.5,19.5
"Tree_26",43,1.3,19.5
"Tree_26",41.1,1.5,19.5
"Tree_26",37.8,2.5,19.5
"Tree_26",37.1,3.5,19.5
"Tree_26",33.6,4.5,19.5
"Tree_26",32.2,5.5,19.5
"Tree_26",30.8,6.5,19.5
"Tree_26",29.7,7.5,19.5
"Tree_26",27.5,8.5,19.5
"Tree_26",25.5,9.5,19.5
"Tree_26",24.1,10.5,19.5
"Tree_26",22.2,11.5,19.5
"Tree_26",20.3,12.5,19.5
"Tree_26",18.3,13.5,19.5
"Tree_26",12,14.5,19.5
"Tree_26",10.4,15.5,19.5
"Tree_26",8.7,16.5,19.5
"Tree_26",6.8,17.5,19.5
"Tree_26",0,19.5,19.5
"Tree_27",26.3,0.5,17.6
"Tree_27",26.2,1.3,17.6
"Tree_27",25.4,1.5,17.6
"Tree_27",23.6,2.5,17.6
"Tree_27",22.5,3.5,17.6
"Tree_27",22,4.5,17.6
"Tree_27",21.1,5.5,17.6
"Tree_27",19.4,6.5,17.6
"Tree_27",17.8,7.5,17.6
"Tree_27",17,8.5,17.6
"Tree_27",16.4,9.5,17.6
"Tree_27",15.2,10.5,17.6
"Tree_27",13.6,11.5,17.6
"Tree_27",11.8,12.5,17.6
"Tree_27",9.8,13.5,17.6
"Tree_27",7,14.5,17.6
"Tree_27",0,17.6,17.6
"Tree_28",16.6,0.5,14.1
"Tree_28",15.5,1.3,14.1
"Tree_28",13.8,1.5,14.1
"Tree_28",13.1,2.5,14.1
"Tree_28",12,3.5,14.1
"Tree_28",11,4.5,14.1
"Tree_28",9.5,5.5,14.1
"Tree_28",9.4,6.5,14.1
"Tree_28",8.2,7.5,14.1
"Tree_28",7.4,8.5,14.1
"Tree_28",6.5,9.5,14.1
"Tree_28",5.6,10.5,14.1
"Tree_28",0,14.1,14.1
"Tree_29",27.5,0.5,17
"Tree_29",26.1,1.3,17
"Tree_29",24.4,1.5,17
"Tree_29",23.3,2.5,17
"Tree_29",21.6,3.5,17
"Tree_29",20.8,4.5,17
"Tree_29",19.4,5.5,17
"Tree_29",18.8,6.5,17
"Tree_29",17.1,7.5,17
"Tree_29",16.5,8.5,17
"Tree_29",15.6,9.5,17
"Tree_29",13.5,10.5,17
"Tree_29",12.6,11.5,17
"Tree_29",10.5,12.5,17
"Tree_29",9,13.5,17
"Tree_29",6.2,14.5,17
"Tree_29",0,17,17
"Tree_30",23.8,0.5,20.3
"Tree_30",23.6,1.3,20.3
"Tree_30",23,1.5,20.3
"Tree_30",22.5,2.5,20.3
"Tree_30",21.9,3.5,20.3
"Tree_30",20.9,4.5,20.3
"Tree_30",20.7,5.5,20.3
"Tree_30",19.8,6.5,20.3
"Tree_30",18,7.5,20.3
"Tree_30",17.2,8.5,20.3
"Tree_30",16.4,9.5,20.3
"Tree_30",15.6,10.5,20.3
"Tree_30",14.8,11.5,20.3
"Tree_30",14.1,12.5,20.3
"Tree_30",12.6,13.5,20.3
"Tree_30",11.9,14.5,20.3
"Tree_30",10.3,15.5,20.3
"Tree_30",9.6,16.5,20.3
"Tree_30",9,17.5,20.3
"Tree_30",0,20.3,20.3
"Tree_31",21.8,0.5,19.6
"Tree_31",21.6,1.3,19.6
"Tree_31",20.7,1.5,19.6
"Tree_31",19.7,2.5,19.6
"Tree_31",18.8,3.5,19.6
"Tree_31",17.3,4.5,19.6
"Tree_31",16.5,5.5,19.6
"Tree_31",15.9,6.5,19.6
"Tree_31",15.3,7.5,19.6
"Tree_31",14.1,8.5,19.6
"Tree_31",13.6,9.5,19.6
"Tree_31",12.5,10.5,19.6
"Tree_31",12.1,11.5,19.6
"Tree_31",11,12.5,19.6
"Tree_31",9.9,13.5,19.6
"Tree_31",8.8,14.5,19.6
"Tree_31",7,15.5,19.6
"Tree_31",0,19.6,19.6
"Tree_32",35.5,0.5,22.8
"Tree_32",34.5,1.3,22.8
"Tree_32",33.3,1.5,22.8
"Tree_32",32.7,2.5,22.8
"Tree_32",32.2,3.5,22.8
"Tree_32",31.7,4.5,22.8
"Tree_32",30.3,5.5,22.8
"Tree_32",29.5,6.5,22.8
"Tree_32",27.8,7.5,22.8
"Tree_32",26.1,8.5,22.8
"Tree_32",25.1,9.5,22.8
"Tree_32",24.9,10.5,22.8
"Tree_32",22.8,11.5,22.8
"Tree_32",20.8,12.5,22.8
"Tree_32",20.1,13.5,22.8
"Tree_32",18,14.5,22.8
"Tree_32",16.6,15.5,22.8
"Tree_32",14.9,16.5,22.8
"Tree_32",11.3,17.5,22.8
"Tree_32",9.4,18.5,22.8
"Tree_32",7.6,19.5,22.8
"Tree_32",0,22.8,22.8
"Tree_33",51.4,0.5,22.3
"Tree_33",49.5,1.3,22.3
"Tree_33",47.1,1.5,22.3
"Tree_33",42.9,2.5,22.3
"Tree_33",40.5,3.5,22.3
"Tree_33",37.1,4.5,22.3
"Tree_33",36.8,5.5,22.3
"Tree_33",34.4,6.5,22.3
"Tree_33",33.8,7.5,22.3
"Tree_33",31.3,8.5,22.3
"Tree_33",30,9.5,22.3
"Tree_33",29.4,10.5,22.3
"Tree_33",27.6,11.5,22.3
"Tree_33",23.1,12.5,22.3
"Tree_33",21.4,13.5,22.3
"Tree_33",20.9,14.5,22.3
"Tree_33",18.6,15.5,22.3
"Tree_33",15.9,16.5,22.3
"Tree_33",13.8,17.5,22.3
"Tree_33",9.6,18.5,22.3
"Tree_33",7.2,19.5,22.3
"Tree_33",0,22.3,22.3
"Tree_34",27.1,0.5,24.5
"Tree_34",26.4,1.3,24.5
"Tree_34",26.3,1.5,24.5
"Tree_34",26.1,2.5,24.5
"Tree_34",25.4,3.5,24.5
"Tree_34",24.9,4.5,24.5
"Tree_34",23.3,5.5,24.5
"Tree_34",22.9,6.5,24.5
"Tree_34",21.5,7.5,24.5
"Tree_34",20.5,8.5,24.5
"Tree_34",19.8,9.5,24.5
"Tree_34",19.1,10.5,24.5
"Tree_34",18.2,11.5,24.5
"Tree_34",17.5,12.5,24.5
"Tree_34",16.6,13.5,24.5
"Tree_34",15.7,14.5,24.5
"Tree_34",15,15.5,24.5
"Tree_34",13.6,16.5,24.5
"Tree_34",12.6,17.5,24.5
"Tree_34",11.5,18.5,24.5
"Tree_34",10.1,19.5,24.5
"Tree_34",0,24.5,24.5
"Tree_35",41.7,0.5,27.3
"Tree_35",39,1.3,27.3
"Tree_35",38.1,1.5,27.3
"Tree_35",36.1,2.5,27.3
"Tree_35",35.4,3.5,27.3
"Tree_35",34.9,4.5,27.3
"Tree_35",33.8,5.5,27.3
"Tree_35",32.9,6.5,27.3
"Tree_35",32.1,7.5,27.3
"Tree_35",31.4,8.5,27.3
"Tree_35",30.2,9.5,27.3
"Tree_35",29.3,10.5,27.3
"Tree_35",28.9,11.5,27.3
"Tree_35",27.3,12.5,27.3
"Tree_35",26.6,13.5,27.3
"Tree_35",25.1,14.5,27.3
"Tree_35",24.4,15.5,27.3
"Tree_35",23.6,16.5,27.3
"Tree_35",22.2,17.5,27.3
"Tree_35",20.8,18.5,27.3
"Tree_35",19.2,19.5,27.3
"Tree_35",17.9,20.5,27.3
"Tree_35",16.2,21.5,27.3
"Tree_35",0,27.3,27.3
"Tree_36",29.6,0.5,18.2
"Tree_36",28.3,1.3,18.2
"Tree_36",28.1,1.5,18.2
"Tree_36",27.3,2.5,18.2
"Tree_36",25.7,3.5,18.2
"Tree_36",24.8,4.5,18.2
"Tree_36",23,5.5,18.2
"Tree_36",22.4,6.5,18.2
"Tree_36",20.8,7.5,18.2
"Tree_36",20.3,8.5,18.2
"Tree_36",18.7,9.5,18.2
"Tree_36",16.5,10.5,18.2
"Tree_36",14.9,11.5,18.2
"Tree_36",13.5,12.5,18.2
"Tree_36",11.9,13.5,18.2
"Tree_36",10.2,14.5,18.2
"Tree_36",8.7,15.5,18.2
"Tree_36",7,16.5,18.2
"Tree_36",0,18.2,18.2
"Tree_37",25.7,0.5,21.1
"Tree_37",24,1.3,21.1
"Tree_37",23.3,1.5,21.1
"Tree_37",22.4,2.5,21.1
"Tree_37",21.5,3.5,21.1
"Tree_37",20.7,4.5,21.1
"Tree_37",20,5.5,21.1
"Tree_37",19.3,6.5,21.1
"Tree_37",18,7.5,21.1
"Tree_37",17.5,8.5,21.1
"Tree_37",17,9.5,21.1
"Tree_37",15.7,10.5,21.1
"Tree_37",14.5,11.5,21.1
"Tree_37",13.3,12.5,21.1
"Tree_37",12.9,13.5,21.1
"Tree_37",11.5,14.5,21.1
"Tree_37",11.1,15.5,21.1
"Tree_37",9.7,16.5,21.1
"Tree_37",8.4,17.5,21.1
"Tree_37",0,21.1,21.1
"Tree_38",22.4,0.5,20.9
"Tree_38",21.7,1.3,20.9
"Tree_38",20.6,1.5,20.9
"Tree_38",19,2.5,20.9
"Tree_38",18,3.5,20.9
"Tree_38",17.1,4.5,20.9
"Tree_38",16.1,5.5,20.9
"Tree_38",15.6,6.5,20.9
"Tree_38",14.9,7.5,20.9
"Tree_38",13.9,8.5,20.9
"Tree_38",12.5,9.5,20.9
"Tree_38",11.7,10.5,20.9
"Tree_38",10.8,11.5,20.9
"Tree_38",9.5,12.5,20.9
"Tree_38",9,13.5,20.9
"Tree_38",7.9,14.5,20.9
